topic,topic_title,category,node,node_id,company,ticker,country,share,products,note,src
advanced,先進製程（2nm GAA）供應鏈,hw,矽智財 IP / 設計服務,f-ip,Alphawave(→Qualcomm) / Rambus,(QCOM) / RMBS,US,介面 IP 第三源,224G SerDes/UCIe / HBM PHY,★Alphawave 2025/12 已併入 Qualcomm、AWE.L 下市,
advanced,先進製程（2nm GAA）供應鏈,hw,矽智財 IP / 設計服務,f-ip,M31 / Ceva / Imagination,6643.TWO / CEVA / —,TW,基礎/利基 IP,基礎 IP / DSP IP / GPU IP,M31 台廠基礎 IP,
advanced,先進製程（2nm GAA）供應鏈,hw,先進邏輯晶圓代工（2nm GAA）,f-foundry,TSMC 台積電,2330.TW,TW,代工 ~70%、≤3nm >90%,N2(2nm GAA) / A16 Super Power Rail,絕對龍頭、節奏掌控；2nm 唯一可大量交貨者，N2 自 2025Q4 量產、2026/03 起貢獻營收，高雄 Fab 22＋寶山兩廠 2026 產能爬升至 ~9–10 萬片/月且全年完售、最新訂單 lead time 52–156 週排到 2028；先進製程＋CoWoS 同時售罄至 2027、需求高於產能約 25–30%，魏哲家 2026/06/04 股東會稱 AI 需求『瘋狂』、供給落後將持續『數年』，TSMC 產出實質成為 Nvidia Blackwell/Rubin 出貨硬上限,https://siliconanalysts.com/analysis/foundry-allocation-status-q1-2026
advanced,先進製程（2nm GAA）供應鏈,hw,先進邏輯晶圓代工（2nm GAA）,f-foundry,Samsung Foundry,005930.KS,KR,第二,SF2(2nm MBCFET),與 Tesla 簽約 ~$165 億 AI5/AI6 代工（Taylor 廠生產至 2033），首度於價格與大客戶層面實質挑戰 TSMC；以 ~$20K/片（遠低於 TSMC ~$30K）搶單、2026 全年 2nm 訂單量預期 YoY +30%+；SF2 良率 2025/09 量產時約 50%（低於 ~60% 商業門檻），Exynos 2600 恐僅覆蓋 Galaxy S26 約 30% 產量；Qualcomm 已確認 Snapdragon 8 Elite Gen 6 N2P 獨家交 TSMC、Samsung 轉單延至 Gen 7；Taylor 廠 SF2P+ 確認 2027 投產；惟 foundry 年度獲利目標延至 2028,https://www.aninews.in/news/business/tesla-deepens-chip-push-ai6-to-be-built-on-samsungs-2nm-process20260416173155/
advanced,先進製程（2nm GAA）供應鏈,hw,先進邏輯晶圓代工（2nm GAA）,f-foundry,Intel Foundry,INTC,US,挑戰者,18A(RibbonFET+PowerVia),Panther Lake（首款 18A 消費級處理器）2026 年初發表、向亞利桑那高量產爬升；外部代工已簽 Microsoft、AWS；惟 Intel 自承良率要到 2027 才達世界級、CFO 重新評估是否對外開放 18A，短期難撼動 TSMC demanding 客戶端；14A PDK 0.5 已開放、設備採購 YoY +50%+；首台 High-NA EXE:5200 已驗收進入 HVM,https://www.tomshardware.com/pc-components/cpus/intels-18a-production-starts-before-tsmcs-competing-n2-tech-heres-how-the-two-process-nodes-compare
advanced,先進製程（2nm GAA）供應鏈,hw,先進邏輯晶圓代工（2nm GAA）,f-foundry,Rapidus,—,JP,後進試產,2nm GAA(與 IBM),"IIM-1 潔淨室啟動、EUV 裝機完成、2nm GAA 試產中；2nm PDK 開放早期客戶；2026/04 北海道千歲後段封裝原型線啟動、日本政府追加 ¥6,315 億支援；首位客戶確認為 Fujitsu；2026 底目標出客戶測試晶片，HVM 仍維持 2027",https://www.trendforce.com/news/2026/04/13/news-rapidus-reportedly-launches-back-end-prototype-line-japan-adds-%C2%A5631-5b-to-support-2nm-push/
advanced,先進製程（2nm GAA）供應鏈,hw,終端需求（fabless）,d-demand,Apple,AAPL,US,N2 過半初期產能,"A20/A20 Pro/M5 (N2, 2026 秋)",2nm 首發與最大買家、鎖定逾 50% 初期 N2 產能,https://phemex.com/academy/tsmc-2nm-wafer-pricing-nvda-avgo-amd-ai-stack
advanced,先進製程（2nm GAA）供應鏈,hw,終端需求（fabless）,d-demand,AMD / Broadcom,AMD / AVGO,US,N2 早期,EPYC Venice / 雲端 ASIC,HPC/ASIC 2nm,
advanced,先進製程（2nm GAA）供應鏈,hw,終端需求（fabless）,d-demand,聯發科 MediaTek,2454.TW,TW,首家 2nm tape-out,Dimensity 9600 (N2P),台廠 2nm 旗艦 SoC；改採 N2P（較 N3E 同功耗效能 +18%）、2026 底量產上市,https://www.technetbooks.com/2026/04/mediatek-dimensity-9600-redesign.html
advanced,先進製程（2nm GAA）供應鏈,hw,終端需求（fabless）,d-demand,Qualcomm / Nvidia,QCOM / NVDA,US,N2P/A16 首家客戶,"Snapdragon (N2P) / Rubin (3nm, 2026Q3) / Feynman (A16)",Nvidia 為 TSMC A16 首家暨唯一客戶（高雄 P3 2027 量產）；2nm 產能滿載迫使 Feynman 評估重新設計,https://wccftech.com/nvidia-first-only-customer-for-tsmc-a16-process-node-for-next-gen-feynman-gpus/
advanced,先進製程（2nm GAA）供應鏈,hw,矽晶圓,m-wafer,信越半導體 Shin-Etsu,4063.T,JP,300mm >27%,拋光/磊晶 300mm,絕對龍頭,
advanced,先進製程（2nm GAA）供應鏈,hw,矽晶圓,m-wafer,SUMCO,3436.T,JP,第二,拋光/磊晶 300mm,雙雄 ~54%,
advanced,先進製程（2nm GAA）供應鏈,hw,矽晶圓,m-wafer,環球晶 GlobalWafers,6488.TWO,TW,第三,拋光/磊晶/SOI,全球第三,
advanced,先進製程（2nm GAA）供應鏈,hw,矽晶圓,m-wafer,Siltronic / SK Siltron,WAF.DE / —,EU,第四/第五,300mm 矽晶圓,前五 >80%,
advanced,先進製程（2nm GAA）供應鏈,hw,光阻 Photoresist,m-resist,JSR (含 Inpria),—,JP,EUV >22%,EUV CAR / 金屬氧化物光阻,已 JIC 私有化下市,
advanced,先進製程（2nm GAA）供應鏈,hw,光阻 Photoresist,m-resist,TOK 東京應化,4186.T,JP,Top 3,EUV/ArF 光阻,EUV 三強,
advanced,先進製程（2nm GAA）供應鏈,hw,光阻 Photoresist,m-resist,信越 / Sumitomo Chem / Fujifilm,4063.T / 4005.T / 4901.T,JP,Top 5,EUV/ArF 光阻,日系四強 ~76%,
advanced,先進製程（2nm GAA）供應鏈,hw,光阻 Photoresist,m-resist,Dongjin / 崇越(代理),005290.KS / 5434.TW,KR,韓系/台通路,EUV 光阻 / 信越代理,在地化供應,
advanced,先進製程（2nm GAA）供應鏈,hw,光阻 Photoresist,m-resist,新應材 AEMC,4749.TWO,TW,光阻周邊,Rinse 表面改質劑 / BARC / EBR,N2 獨家供 BARC/EBR、Rinse 佔台積 ~70%,https://www.sinotrade.com.tw/richclub/industry/台積電2奈米概念股-新應材-台特化等5檔特化股國產替代商機-產業熱話-696496d75cf248262ecb94f0
advanced,先進製程（2nm GAA）供應鏈,hw,光阻 Photoresist,m-resist,達興 / 國精化 / 三福化,5234.TW / 4722.TW / 4755.TWO,TW,台廠特化,PSPI / 顯影液 TMAH / 蝕刻剝離,國產替代特化軍團,
advanced,先進製程（2nm GAA）供應鏈,hw,光罩 / EUV blank / pellicle,m-mask,AGC / Hoya,5201.T / 7741.T,JP,EUV blank ~93%,EUV 光罩基板（超低膨脹玻璃+Mo/Si）,blank 雙寡占,
advanced,先進製程（2nm GAA）供應鏈,hw,光罩 / EUV blank / pellicle,m-mask,家登 Gudeng,3680.TWO,TW,EUV pod >80%,EUV/High-NA 光罩盒 / FOUP,光罩運輸獨家鎖喉；EUV pod >80% 的台廠 sole-source，是『賣鏟子的賣鏟子』二階受惠者——不論誰贏 2nm 競賽，光罩都要裝家登的盒子,https://www.pocket.tw/school/report/SCHOOL/6409/
advanced,先進製程（2nm GAA）供應鏈,hw,光罩 / EUV blank / pellicle,m-mask,Mitsui 三井化學,4183.T,JP,EUV pellicle 領導,EUV pellicle / CNT pellicle,ASML 授權,
advanced,先進製程（2nm GAA）供應鏈,hw,光罩 / EUV blank / pellicle,m-mask,Toppan / DNP / Photronics,7911.T / 7912.T / PLAB,JP,光罩製造,EUV/DUV 光罩,獨立光罩主供,
advanced,先進製程（2nm GAA）供應鏈,hw,光罩 / EUV blank / pellicle,m-mask,S&S Tech / FST / LG Innotek,101490.KQ / 036810.KQ / 011070.KS,KR,韓系在地化,EUV blank/pellicle / blank,三星 2026 在地化稀釋日系,
advanced,先進製程（2nm GAA）供應鏈,hw,特用氣體 / 前驅物,m-gas,Merck (Versum),MRK.DE,EU,前驅物領導,高 k 前驅物 / 特用氣體,先進製程核心,
advanced,先進製程（2nm GAA）供應鏈,hw,特用氣體 / 前驅物,m-gas,Linde / Air Liquide,LIN / AI.PA,EU,氣體龍頭,大宗+特用氣體 / 前驅物,晶圓廠氣體主力,
advanced,先進製程（2nm GAA）供應鏈,hw,特用氣體 / 前驅物,m-gas,ADEKA,4401.T,JP,高 k 前驅物領導,HfO₂ ALD 前驅物,GAA 高 k 關鍵,
advanced,先進製程（2nm GAA）供應鏈,hw,特用氣體 / 前驅物,m-gas,SK Materials / Soulbrain / DNF / Hansol,— / 036830.KS / 092070.KS / 014680.KS,KR,韓系在地,NF3 / ALD 前驅物 / HCDS / 特用氣體,供 Samsung/SK,
advanced,先進製程（2nm GAA）供應鏈,hw,特用氣體 / 前驅物,m-gas,台特化 / 中華化 / 勝一,4772.TWO / 1727.TW / 1773.TW,TW,台廠特氣/溶劑,高純矽烷 SiH4/AHF / 半導體級硫酸 / 溶劑,台特化＝台灣唯一矽烷產商,
advanced,先進製程（2nm GAA）供應鏈,hw,CMP 耗材 / 濕製程化學,m-cmp,Entegris (CMC),ENTG,US,slurry ~23%,slurry / pad / 過濾,slurry 第一,
advanced,先進製程（2nm GAA）供應鏈,hw,CMP 耗材 / 濕製程化學,m-cmp,DuPont / Fujimi,DD / 5384.T,US,pad 領導/slurry ~18%,CMP pad / slurry,pad 近標準,
advanced,先進製程（2nm GAA）供應鏈,hw,CMP 耗材 / 濕製程化學,m-cmp,Soulbrain / KCTech,036830.KS / 281820.KS,KR,韓系 slurry,CMP slurry / 濕化學,供三星/SK,
advanced,先進製程（2nm GAA）供應鏈,hw,CMP 耗材 / 濕製程化學,m-cmp,中砂 Kinik / 長春,1560.TW / —,TW,鑽石碟/化學,CMP 鑽石碟 / 電子級雙氧水,台積電在地供應,
advanced,先進製程（2nm GAA）供應鏈,hw,材料通路 / 廠務 / 設備代工,m-channel,崇越 Topco,5434.TW,TW,材料通路+廠務,信越光阻代理 / 無塵室工程,雙引擎,
advanced,先進製程（2nm GAA）供應鏈,hw,材料通路 / 廠務 / 設備代工,m-channel,帆宣 Marketech / 漢唐,6196.TW / 2404.TW,TW,廠務龍頭,廠務系統/ASML 模組代工/無塵室,擴產高能見度,
advanced,先進製程（2nm GAA）供應鏈,hw,材料通路 / 廠務 / 設備代工,m-channel,京鼎 Foxsemicon / 閎康 MA-tek,3413.TW / 3587.TW,TW,設備代工/檢測,AMAT/TEL 模組代工 / 失效分析,京鼎為 AMAT 模組指標供應商,
advanced,先進製程（2nm GAA）供應鏈,hw,材料通路 / 廠務 / 設備代工,m-channel,翔名 / 瑞耘,8091.TWO / 6532.TWO,TW,OEM 零組件,黃光備品 / 前段設備零組件,全球前段設備廠 OEM,
advanced,先進製程（2nm GAA）供應鏈,hw,濺鍍靶材 / 石英件,m-target,JX Advanced Metals,5016.T,JP,高純靶材龍頭,高純 Cu/Ta/Co 濺鍍靶,JX+Tosoh+Honeywell ~35%、前六 ~60%,
advanced,先進製程（2nm GAA）供應鏈,hw,濺鍍靶材 / 石英件,m-target,Honeywell / Tosoh / Materion,HON / 4042.T / MTRN,US,靶材主力,高純金屬靶,前六大,
advanced,先進製程（2nm GAA）供應鏈,hw,濺鍍靶材 / 石英件,m-target,光洋應材 / 江豐,1785.TWO / 300666.SZ,TW,台/中靶材,薄膜濺鍍靶 / 回收,在地靶材,
advanced,先進製程（2nm GAA）供應鏈,hw,濺鍍靶材 / 石英件,m-target,Ferrotec / Heraeus / 信越石英,6890.T / — / —,JP,石英件,石英/陶瓷腔體件,高溫耗材,
cpo,CPO 共封裝光學供應鏈,hw,MOCVD / 磊晶設備,eq-mocvd,Aixtron,AIXA,EU,MOCVD ~70%,MOCVD 反應爐,化合物半導體龍頭,
cpo,CPO 共封裝光學供應鏈,hw,MOCVD / 磊晶設備,eq-mocvd,Veeco,VECO,US,第二,MOCVD 系統,西方雙雄,
cpo,CPO 共封裝光學供應鏈,hw,MOCVD / 磊晶設備,eq-mocvd,中微 AMEC,688012.SH,CN,挑戰者,MOCVD (LED/GaN),中國切入,
cpo,CPO 共封裝光學供應鏈,hw,晶圓鍵合 / 對位設備,eq-bond,EV Group (EVG),—,AT,~26%,晶圓鍵合/對位,龍頭,
cpo,CPO 共封裝光學供應鏈,hw,晶圓鍵合 / 對位設備,eq-bond,SUSS MicroTec,SMHN,DE,~21%,D2W 鍵合/對位,第二,
cpo,CPO 共封裝光學供應鏈,hw,晶圓鍵合 / 對位設備,eq-bond,BESI / AMAT,BESI.AS / AMAT,EU,混合鍵合領先,D2W 混合鍵合,hybrid bonding,
cpo,CPO 共封裝光學供應鏈,hw,主動對位設備,eq-align,ficonTEC / PI / MRSI(Mycronic),— / — / MYCR.ST,DE,現役國際龍頭,主動對位+FAU 耦合+雙面光測,CPO 對位事實標準（台廠正替代）,
cpo,CPO 共封裝光學供應鏈,hw,主動對位設備,eq-align,高明鐵 GMT,4573.TWO,TW,台灣唯一 ±5nm,FAU 鍵合/對準/檢測設備,國產替代、瞄準日系,https://www.ctee.com.tw/news/20260418700008-430502
cpo,CPO 共封裝光學供應鏈,hw,主動對位設備,eq-align,大銀微系統 Hiwin Mikro,4576.TW,TW,Tier-2,奈米級定位平台,供國際設備廠,
cpo,CPO 共封裝光學供應鏈,hw,點膠 / 光纖耦合設備,eq-dispense,萬潤 Wonder Tech,6187.TWO,TW,台廠一站式,點膠/底填/光纖自動耦合,2026 起成長,https://www.ctee.com.tw/news/20260128700068-439901
cpo,CPO 共封裝光學供應鏈,hw,點膠 / 光纖耦合設備,eq-dispense,均豪 GPM,5443.TWO,TW,受惠,貼合/搬運設備,先進封裝設備,
cpo,CPO 共封裝光學供應鏈,hw,點膠 / 光纖耦合設備,eq-dispense,Nordson ASYMTEK,NDSN,US,全球龍頭,自動點膠/底填,點膠龍頭,
cpo,CPO 共封裝光學供應鏈,hw,光學測試 / 晶圓量測,eq-test,FormFactor,FORM,US,SiPh 探測龍頭,SiPh/CPO 晶圓測試,併 Keystone,
cpo,CPO 共封裝光學供應鏈,hw,光學測試 / 晶圓量測,eq-test,致茂 Chroma,2360.TW,TW,系統量測霸主,光子測試/Burn-in/3D 檢測/ATE,切台積電 CPO 生態,
cpo,CPO 共封裝光學供應鏈,hw,光學測試 / 晶圓量測,eq-test,旺矽 MPI,6223.TWO,TW,全球前五探針卡,SiPh 探針卡 + Avior 光電探針台,卡位輝達 CPO,
cpo,CPO 共封裝光學供應鏈,hw,光學測試 / 晶圓量測,eq-test,穎崴 WinWay / 惠特,6515.TWO / 6706.TWO,TW,測試座/檢測,高頻測試座 / SiPh 檢測,CPO 測試耗材/檢測,
cpo,CPO 共封裝光學供應鏈,hw,先進封裝濕製程（外溢）,eq-wet,弘塑 GPTC,3131.TWO,TW,SoIC 濕清洗獨家,先進封裝濕製程,COUPE SoIC-X 外溢,https://news.cnyes.com/news/id/6383598
cpo,CPO 共封裝光學供應鏈,hw,先進封裝濕製程（外溢）,eq-wet,辛耘 Scientech,3583.TW,TW,中段濕製程,Wet Bench/清洗/再生晶圓,台積電設備台廠,
cpo,CPO 共封裝光學供應鏈,hw,III-V 磊晶代工,f-epi,聯亞 LandMark,3081.TWO,TW,台灣唯一 InP 自製,InP/GaAs 磊晶 + CW 雷射 + PD,供北美雲端；2026/5 月營收 4.05 億（MoM +2.5%、YoY +118.8%）；累計 1–5 月 17.05 億（YoY +107.1%）；Q1 FY26 EPS 3.44 元（QoQ +67%）；Nvidia 已包產能至 2027,https://technews.tw/2026/05/05/landmark-3081-202604-financial-report/
cpo,CPO 共封裝光學供應鏈,hw,III-V 磊晶代工,f-epi,環宇-KY GCS,4991.TWO,TW,800G PD >70%,800G PD + CW 雷射,PD 近寡占；2026/5 月營收 2.00 億（MoM −17.9%、YoY +54.4%）；累計 1–5 月 11.59 億（YoY +55.0%）；Q1 FY26 EPS 1.67 元；2026/3 法說會確認 PD 需求強勁,https://www.ctee.com.tw/news/20260408701506-430201
cpo,CPO 共封裝光學供應鏈,hw,III-V 磊晶代工,f-epi,全新 VPEC / 穩懋 WIN,2455.TW / 3105.TWO,TW,GaAs 前三/最大,GaAs/InP 磊晶代工,雷射廠外包對象,
cpo,CPO 共封裝光學供應鏈,hw,III-V 磊晶代工,f-epi,富采 Ennostar / IET-KY / 宏捷,3714.TW / 4971.TWO / 8086.TWO,TW,並進,InP/VCSEL/MBE 磊晶,三光源並進,
cpo,CPO 共封裝光學供應鏈,hw,III-V 磊晶代工,f-epi,IQE,IQE.L,EU,西方龍頭,GaAs/InP 磊晶代工,VCSEL 領先,
cpo,CPO 共封裝光學供應鏈,hw,III-V 磊晶代工,f-epi,嘉晶 GET,3016.TW,TW,Ge/Si PD 磊晶,Ge/Si 矽光子 PD 磊晶(CMOS),接收端國產替代、2026 小量產,
cpo,CPO 共封裝光學供應鏈,hw,III-V 雷射晶片 / ELS,f-laser,Lumentum,LITE,US,ELS 領先,CW DFB 雷射陣列 ELS,Nvidia 注資 $2B；Q3 FY26（截至 2026/3）營收 $808M（YoY +90%），指引 Q4 $960M–$1.01B；200G EML 連季刷新公司紀錄；CW 雷射內製化佔 cloud transceiver 達 50–70%，成本優勢顯現,https://www.cnbc.com/2026/03/02/nvidia-investment-coherent-lumentum.html
cpo,CPO 共封裝光學供應鏈,hw,III-V 雷射晶片 / ELS,f-laser,Coherent,COHR,US,並列領先,InP DFB ELS + 垂直整合模組,Nvidia 注資 $2B；Q3 FY26（截至 2026/3）總營收 $1.81B（YoY +21%）；DC&C 分部 $1.4B（YoY +40%，占 75% 總營收）；指引 Q4 FY26 $1.91–2.05B,https://www.stocktitan.net/news/COHR/coherent-corp-reports-third-quarter-fiscal-2026-ffvom6za9vl3.html
cpo,CPO 共封裝光學供應鏈,hw,III-V 雷射晶片 / ELS,f-laser,Sumitomo / 三菱電機,5802.T / 6503.T,JP,EML 五強,InP DFB/EML 雷射,Nvidia 夥伴,
cpo,CPO 共封裝光學供應鏈,hw,III-V 雷射晶片 / ELS,f-laser,源杰 Yuanjie,688498.SH,CN,SiPh 雷射全球 #2,DFB/EML/CW 雷射晶片,IDM,
cpo,CPO 共封裝光學供應鏈,hw,III-V 雷射晶片 / ELS,f-laser,光迅 Accelink / MACOM,002281.SZ / MTSI,CN,IDM/挑戰者,SiPh 晶片 / EML chiplet,全鏈 IDM,
cpo,CPO 共封裝光學供應鏈,hw,矽光子設計 / IP,f-siphip,Ayar Labs / Lightmatter,—,US,領先,UCIe 光 I/O / Passage interposer,Ayar Labs 2026/3 完成 $500M Series E（估值 $3.75B，新投資人含 MediaTek/Alchip/ARK/QIA），衝 IPO；Lightmatter 持續募資,https://ayarlabs.com/news/ayar-labs-closes-500m-series-e-accelerates-volume-production-of-co-packaged-optics/
cpo,CPO 共封裝光學供應鏈,hw,矽光子設計 / IP,f-siphip,Celestial AI → Marvell,MRVL,US,已併入($3.25B+$2.25B earnout),Photonic Fabric 光互連,2026/2/2 完成，約 $1B 現金+$2.25B 股票；Marvell 預估 FY28 H2 起貢獻營收，FY28 Q4 達 $500M 年化；整合入 Marvell CPO 架構供自研 XPU 客戶,https://investor.marvell.com/news-events/press-releases/detail/1005/marvell-completes-acquisition-of-celestial-ai
cpo,CPO 共封裝光學供應鏈,hw,矽光子設計 / IP,f-siphip,Point2 Technology,—,KR,輝達投資,e-Tube 塑膠波導,Nvidia 首投韓新創,https://en.sedaily.com/technology/2026/04/23/nvidia-makes-first-investment-in-korea-based-startup-point2
cpo,CPO 共封裝光學供應鏈,hw,矽光子設計 / IP,f-siphip,LIPAC,—,KR,新創,O-SiP FOWLP 光引擎,韓系光引擎,
cpo,CPO 共封裝光學供應鏈,hw,矽光子設計 / IP,f-siphip,Alchip 世芯-KY / Brillink 光循,3661.TW,TW,ASIC+CPO 整合新進,TeraPHY 光引擎整合 ASIC / Brillink CPO 光耦合平台,與 Ayar Labs 共推 8×TeraPHY >200Tb/s 參考設計（走 COUPE/SoIC）；與 Artilux 合資成立矽光子新創 Brillink 光循，Micro-LED+CW 雷射兩 CPO 方案 2025/10 初步驗證、首品 2026 Q3,https://technews.tw/2025/10/28/two-cpo-solutions-completed-preliminary-verification/
cpo,CPO 共封裝光學供應鏈,hw,矽光子設計 / IP,f-siphip,GUC 創意電子,3443.TW,TW,ASIC+CPO 整合新進,TeraPHY 光引擎整合進 ASIC 設計/先進封裝流程,2025/11 與 Ayar Labs 合作，8 顆 TeraPHY 達 200–250Tb/s 雙向；台積電轉投資、SerDes/D2D IP 深,https://ayarlabs.com/news/guc-and-ayar-labs-partner-to-advance-co-packaged-optics-for-hyperscalers/
cpo,CPO 共封裝光學供應鏈,hw,矽光子設計 / IP,f-siphip,Alchip 世芯-KY / Brillink 光循,3661.TW,TW,ASIC+CPO 整合新進,TeraPHY 光引擎整合 ASIC / Brillink CPO 光耦合平台,與 Ayar Labs 共推 8×TeraPHY >200Tb/s 參考設計（走 COUPE/SoIC）；與 Artilux 合資成立矽光子新創 Brillink 光循，Micro-LED+CW 雷射兩 CPO 方案 2025/10 初步驗證、首品 2026 Q3,https://technews.tw/2025/10/28/two-cpo-solutions-completed-preliminary-verification/
cpo,CPO 共封裝光學供應鏈,hw,矽光子設計 / IP,f-siphip,GUC 創意電子,3443.TW,TW,ASIC+CPO 整合新進,TeraPHY 光引擎整合進 ASIC 設計/先進封裝流程,2025/11 與 Ayar Labs 合作，8 顆 TeraPHY 達 200–250Tb/s 雙向；台積電轉投資、SerDes/D2D IP 深,https://ayarlabs.com/news/guc-and-ayar-labs-partner-to-advance-co-packaged-optics-for-hyperscalers/
cpo,CPO 共封裝光學供應鏈,hw,矽光子 PIC 代工,f-siph,TSMC COUPE,2330.TW,TW,CPO 級獨家,COUPE (SoIC-X EIC+PIC) → COUPE-on-Substrate,COUPE-on-Substrate 目標 2026 H2 量產（TrendForce 2026/5/18）；200Gbps micro-ring modulator 量產 2026；TSMC 2026 Tech Symposium（北美 4/22）主軸即為 COUPE；2030 目標 4Tbps/mm；COUPE-on-Substrate 相比 CoWoS-based CPO 再降耗 2x、延遲降 10x,https://www.trendforce.com/news/2026/05/18/news-tsmc-targets-2h26-coupe-on-substrate-nvidia-could-eye-long-term-substrate-deals-amid-cpo-push/
cpo,CPO 共封裝光學供應鏈,hw,矽光子 PIC 代工,f-siph,GlobalFoundries,GFS,US,外部代工要角,Fotonix 300mm；併 AMF,RF-CMOS+光子,
cpo,CPO 共封裝光學供應鏈,hw,矽光子 PIC 代工,f-siph,Tower Semi,TSEM,IL,50+ 客戶,SiPh PIC 代工,純 SiPh 代工；2026/5/13 公布與最大客戶簽 SiPho 合約共 $13 億（2027 營收）、收 $2.9 億產能保留預付款，2028 另有更大晶圓合約（預付款 2027/1 前到位）；Q1 2026 營收 $4.14 億（YoY +15%）、SiPho 營收 YoY 三倍增,https://www.new-techeurope.com/2026/05/13/tower-semiconductor-secures-1-3-billion-silicon-photonics-agreements-and-reports-strong-q1-2026-growth/
cpo,CPO 共封裝光學供應鏈,hw,矽光子 PIC 代工,f-siph,NTT / Samsung,— / 005930.KS,JP,國家級/追趕,薄膜雷射 SiPh / SiPh 代工,Samsung SiPh Foundry：PDK 完成，300mm 平台，2026 H2 PIC 量產啟動（已取得光模組廠商訂單）；CPO turnkey 目標 2029；2027 僅光引擎熱壓鍵合,https://www.trendforce.com/news/2026/05/01/news-samsung-foundry-reportedly-wins-optical-module-order-steps-up-silicon-photonics-and-cpo-drive/
cpo,CPO 共封裝光學供應鏈,hw,矽光子 PIC 代工,f-siph,SMART Photonics / STMicro / UMC,— / STM / 2303.TW,EU,InP/開放代工,InP 純代工 / PIC100 / iSiPP300,歐洲唯一獨立 InP PIC 代工,
cpo,CPO 共封裝光學供應鏈,hw,EIC：DSP / Driver / TIA,f-eic,Marvell,MRVL,US,PAM4 DSP ~70%,PAM4 DSP,六代 SerDes 領先、首發 3nm 1.6T Ara；併 Celestial AI（$3.5B）；LPO 為自我顛覆變數,
cpo,CPO 共封裝光學供應鏈,hw,EIC：DSP / Driver / TIA,f-eic,Broadcom,AVGO,US,並列,PAM4 DSP,首發 1.6T,
cpo,CPO 共封裝光學供應鏈,hw,EIC：DSP / Driver / TIA,f-eic,Semtech / MaxLinear,SMTC / MXL,US,Driver/TIA,224G TIA/driver、LPO,線性光世代,
cpo,CPO 共封裝光學供應鏈,hw,EIC：DSP / Driver / TIA,f-eic,Credo / MACOM,CRDO / MTSI,US,AEC / LPO,AEC/retimer / LPO driver·TIA,MACOM LPO driver/TIA 市佔推估、待證,
cpo,CPO 共封裝光學供應鏈,hw,EIC：DSP / Driver / TIA,f-eic,Alphawave / Astera Labs,(Qualcomm) / ALAB,EU,第三/scale-up,3nm oDSP/UCIe 光chiplet / PCIe-over-optics,★Alphawave 2025/12 完成 Qualcomm 收購 (~$2.4B),https://www.qualcomm.com
